# reporter: v22 (2026-09-25); filters: subbench=capability, version=0.1, since=2026-09-22T00:00:00Z, until=2026-09-23T07:00:00Z, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=pcrec_8d716693_auto-caps-simdna, testee=pcrec_8d716693_auto-nocaps-simdna, testee=pcrec_8d716693_vm-caps-simdna, testee=pcrec_8d716693_vm-in-caps-simdna, testee=oniguruma_6.9.10_default-caps-simdna, testee=rust_1.13.1_default-caps-simdna, testee=vectorscan_5.4.11_block-nosom-nocaps-simd; source: store/index.tsv (11 record(s) matching this query); records: 11; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: capability@0.1; machines: budu-ryzen1600; schema_versions: 1.6; grain: set; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 11; mixed_x13: False; include_provenance: False; worst_other_core_busy: 62.5% (pcrec_25b1984f_auto-caps-simdna / wild-validator-ipv4-owasp / large-subject-throughput); floor_pattern: floor-byte; null_band: pcrec 25b1984f -> 8d716693: census reports/identity/capability@0.1/pcrec_25b1984f__8d716693.tsv, 143 null of 492 cells, strata ok=2 insufficient=2 empty=2, n_min=10
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict
d119	winpath-near-miss	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned		verdict	regress					delta_pct=113333.776493; iqr_pct=0.340423; band_pct=; bar_pct=0.340423; bar_source=IQR-only; stratum=large-subject-throughput/<100ns; identity=changed; capture_class=no; previous=pcrec_25b1984f_auto-nocaps-simdna; before_ns=20.381705; after_ns=23119.738029	slower ×1134.34
d119	winpath-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_auto-nocaps-simdna	measured	pinned		verdict	regress					delta_pct=16.999418; iqr_pct=0.251007; band_pct=; bar_pct=0.251007; bar_source=IQR-only; stratum=short-subject-search/100ns-1us; identity=changed; capture_class=no; previous=pcrec_25b1984f_auto-nocaps-simdna; before_ns=499.764692; after_ns=584.721781	slower ×1.17
d119	balanced-parens-rec	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	within					delta_pct=-4.046201; iqr_pct=0.100874; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=5472646.062500; after_ns=5251211.780000	faster ×1.04
d119	balanced-parens-rec	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-84.975625; iqr_pct=0.535862; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=6567.764581; after_ns=986.765608	faster ×6.66
d119	base10num-near-miss	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.999135; iqr_pct=0.061771; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4067134.507692; after_ns=35.179612	faster ×115610.56
d119	base10num-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-82.487019; iqr_pct=0.162894; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=5704.304847; after_ns=998.993799	faster ×5.71
d119	bracket-array-define	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.998517; iqr_pct=0.011143; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4879347.870370; after_ns=72.368832	faster ×67423.33
d119	bracket-array-define	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-72.378014; iqr_pct=0.187365; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=6825.834547; after_ns=1885.431074	faster ×3.62
d119	codegrammar-flat	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	within					delta_pct=1.178908; iqr_pct=0.832799; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=2021147.504132; after_ns=2044974.968254	slower ×1.01
d119	codegrammar-flat	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-46.764517; iqr_pct=0.312642; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=1556.210191; after_ns=828.456010	faster ×1.88
d119	codegrammar-xflag	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	within					delta_pct=1.580453; iqr_pct=0.233063; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=2010864.576000; after_ns=2042645.341085	slower ×1.02
d119	codegrammar-xflag	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-46.808203; iqr_pct=0.220806; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=1557.006007; after_ns=828.199482	faster ×1.88
d119	currency-lookbehind-fixed	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	null-control					delta_pct=-0.067947; iqr_pct=0.542148; band_pct=8.460503; bar_pct=; bar_source=null-control; stratum=large-subject-throughput/>=1us; identity=identical; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=11122427.916667; after_ns=11114870.541667	unchanged (within spread)
d119	currency-lookbehind-fixed	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	null-control					delta_pct=-0.521583; iqr_pct=0.063454; band_pct=5.561190; bar_pct=; bar_source=null-control; stratum=short-subject-search/>=1us; identity=identical; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=12391.001067; after_ns=12326.371738	faster ×1.01
d119	date-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.998649; iqr_pct=0.340959; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=3865018.358209; after_ns=52.213937	faster ×74022.73
d119	date-nested-plus	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-71.881493; iqr_pct=0.122509; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=6109.320851; after_ns=1717.849834	faster ×3.56
d119	doubled-word	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	null-control					delta_pct=-0.514974; iqr_pct=0.432554; band_pct=8.460503; bar_pct=; bar_source=null-control; stratum=large-subject-throughput/>=1us; identity=identical; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=25572780.909091; after_ns=25441087.727273	unchanged (within spread)
d119	doubled-word	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	null-control					delta_pct=-0.289824; iqr_pct=0.392613; band_pct=5.561190; bar_pct=; bar_source=null-control; stratum=short-subject-search/>=1us; identity=identical; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=20908.404015; after_ns=20847.806359	unchanged (within spread)
d119	dup-param-detect	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.828179; iqr_pct=0.342787; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=13471556.700000; after_ns=23146.924542	faster ×582.00
d119	dup-param-detect	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-85.506984; iqr_pct=0.171137; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=10873.729393; after_ns=1575.931354	faster ×6.90
d119	email-local-nodup	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.976278; iqr_pct=0.053638; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=3862999.086957; after_ns=916.376676	faster ×4215.51
d119	email-local-nodup	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-30.562240; iqr_pct=0.154378; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=15944.751923; after_ns=11071.678604	faster ×1.44
d119	email-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.483239; iqr_pct=0.025262; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4480502.220339; after_ns=23153.502444	faster ×193.51
d119	evil-alt-nested	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.720197; iqr_pct=0.204350; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4282218.838710; after_ns=11981.791699	faster ×357.39
d119	file-ext-order	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	regress					delta_pct=10.810160; iqr_pct=0.451868; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=3854116.882353; after_ns=4270753.080645	slower ×1.11
d119	file-ext-order	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-45.566592; iqr_pct=4.097916; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4716.548053; after_ns=2567.377848	faster ×1.84
d119	float-literal-bound	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	regress					delta_pct=17.175415; iqr_pct=0.149792; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=18893460.357143; after_ns=22138490.666667	slower ×1.17
d119	float-literal-bound	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-72.253927; iqr_pct=0.154725; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=19839.655169; after_ns=5504.725265	faster ×3.60
d119	floor-byte	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-97.163912; iqr_pct=0.039934; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=814079.490741; after_ns=23088.008332	faster ×35.26
d119	floor-byte	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-50.998762; iqr_pct=0.059566; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=1355.358710; after_ns=664.142548	faster ×2.04
d119	high-byte-run	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	null-control					delta_pct=-0.015477; iqr_pct=0.388553; band_pct=8.460503; bar_pct=; bar_source=null-control; stratum=large-subject-throughput/>=1us; identity=identical; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=2035372.333333; after_ns=2035057.323077	unchanged (within spread)
d119	high-byte-run	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	null-control					delta_pct=-0.017936; iqr_pct=0.136554; band_pct=5.561190; bar_pct=; bar_source=null-control; stratum=short-subject-search/>=1us; identity=identical; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=2864.719740; after_ns=2864.205932	unchanged (within spread)
d119	ipv4-near-miss	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.999300; iqr_pct=0.055478; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4067060.184615; after_ns=28.456885	faster ×142920.08
d119	ipv4-near-miss	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-84.614477; iqr_pct=0.197877; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=6407.728946; after_ns=985.862593	faster ×6.50
d119	keyword-prefix-order	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	within					delta_pct=2.425717; iqr_pct=0.064901; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4181697.857143; after_ns=4283134.033333	slower ×1.02
d119	keyword-prefix-order	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-50.550264; iqr_pct=0.920664; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4711.664085; after_ns=2329.905443	faster ×2.02
d119	logparse-atomic	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.998474; iqr_pct=0.323221; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=2855387.752688; after_ns=43.585667	faster ×65512.08
d119	logparse-atomic	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-79.702070; iqr_pct=0.080656; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4122.729103; after_ns=836.828665	faster ×4.93
d119	logparse-atomic-removed	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.998936; iqr_pct=0.206839; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=3660145.767123; after_ns=38.960336	faster ×93945.44
d119	logparse-atomic-removed	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-83.196301; iqr_pct=0.115287; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4817.000861; after_ns=809.434318	faster ×5.95
d119	mojibake-curly-quote	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-97.159234; iqr_pct=0.080140; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=814127.669753; after_ns=23127.463828	faster ×35.20
d119	mojibake-curly-quote	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-56.042701; iqr_pct=0.053458; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=1522.674100; after_ns=669.326408	faster ×2.27
d119	nested-comment-rec	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	regress					delta_pct=19.892365; iqr_pct=0.166802; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=7799381.617647; after_ns=9350863.090909	slower ×1.20
d119	nested-comment-rec	(set)	short-subject-search	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-70.868881; iqr_pct=0.300575; band_pct=5.561190; bar_pct=5.561190; bar_source=band; stratum=short-subject-search/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=9282.139559; after_ns=2703.991113	faster ×3.43
d119	numeric-id-nested-plus	(set)	large-subject-throughput	plain	same program	pcrec_8d716693_vm-caps-simdna	measured	pinned		verdict	improve					delta_pct=-99.999038; iqr_pct=0.505226; band_pct=8.460503; bar_pct=8.460503; bar_source=band; stratum=large-subject-throughput/>=1us; identity=changed; capture_class=yes; previous=pcrec_25b1984f_vm-caps-simdna; before_ns=4066506.769231; after_ns=39.117411	faster ×103956.44
