# reporter: v24 (2026-09-26); filters: subbench=email-specimen, version=0.1; source: store/index.tsv (14 record(s) matching this query); records: 9; excluded_invalid: 0; superseded: 5; newer_not_measured: 0; subbench_versions: email-specimen@0.1; machines: budu-ryzen1600; schema_versions: 1.1,1.2; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.1-1.3 X13 (both samples quiet) on 9; mixed_x13: False; include_provenance: False; worst_other_core_busy: n/a; floor_pattern: none; null_band: set grain only (not computed at subject grain)
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=567.036723; nocaps_ns=577.369127; ratio=0.982104; null_band_clearance=no verdict: gap 1.79%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=554.666232; nocaps_ns=577.369127; ratio=0.960679; null_band_clearance=no verdict: gap 3.93%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=230.748771; nocaps_ns=2051.307140; ratio=0.112489; null_band_clearance=no verdict: gap 88.75%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=2029.245119; nocaps_ns=2051.307140; ratio=0.989245; null_band_clearance=no verdict: gap 1.08%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=594.520445; nocaps_ns=610.843370; ratio=0.973278; null_band_clearance=no verdict: gap 2.67%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=323.436282; nocaps_ns=1771.570565; ratio=0.182570; null_band_clearance=no verdict: gap 81.74%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=1746.426518; nocaps_ns=1771.570565; ratio=0.985807; null_band_clearance=no verdict: gap 1.42%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=600.863159; nocaps_ns=611.091183; ratio=0.983263; null_band_clearance=no verdict: gap 1.67%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=610.416867; nocaps_ns=611.091183; ratio=0.998897; null_band_clearance=no verdict: gap 0.11%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=326.197367; nocaps_ns=1767.719586; ratio=0.184530; null_band_clearance=no verdict: gap 81.55%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=1756.706357; nocaps_ns=1767.719586; ratio=0.993770; null_band_clearance=no verdict: gap 0.62%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=385.770504; nocaps_ns=1045.138348; ratio=0.369110; null_band_clearance=no verdict: gap 63.09%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=1034.441722; nocaps_ns=1045.138348; ratio=0.989765; null_band_clearance=no verdict: gap 1.02%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=486.669726; nocaps_ns=2284.960301; ratio=0.212988; null_band_clearance=no verdict: gap 78.70%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=195.012554; nocaps_ns=1970.692301; ratio=0.098956; null_band_clearance=no verdict: gap 90.10%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=1964.546512; nocaps_ns=1970.692301; ratio=0.996881; null_band_clearance=no verdict: gap 0.31%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=287.044385; nocaps_ns=1524.454770; ratio=0.188293; null_band_clearance=no verdict: gap 81.17%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=1510.723268; nocaps_ns=1524.454770; ratio=0.990993; null_band_clearance=no verdict: gap 0.90%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=1503.442911; nocaps_ns=1524.454770; ratio=0.986217; null_band_clearance=no verdict: gap 1.38%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=569.892873; nocaps_ns=2501.852305; ratio=0.227788; null_band_clearance=no verdict: gap 77.22%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=2453.579805; nocaps_ns=2501.852305; ratio=0.980705; null_band_clearance=no verdict: gap 1.93%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_692c2e8_auto-nocaps-simdna				beaten_by	pcrec_692c2e8_vm-in-caps-simdna					competitor_ns=107.979272; nocaps_ns=110.670248; ratio=0.975685; null_band_clearance=no verdict: gap 2.43%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=376.187710; nocaps_ns=499.981318; ratio=0.752404; null_band_clearance=no verdict: gap 24.76%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=381.930845; nocaps_ns=499.981318; ratio=0.763890; null_band_clearance=no verdict: gap 23.61%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=480.664100; nocaps_ns=499.981318; ratio=0.961364; null_band_clearance=no verdict: gap 3.86%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=473.613940; nocaps_ns=499.981318; ratio=0.947263; null_band_clearance=no verdict: gap 5.27%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=211.849420; nocaps_ns=748.117537; ratio=0.283177; null_band_clearance=no verdict: gap 71.68%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=706.430130; nocaps_ns=748.117537; ratio=0.944277; null_band_clearance=no verdict: gap 5.57%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=698.689721; nocaps_ns=748.117537; ratio=0.933930; null_band_clearance=no verdict: gap 6.61%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_692c2e8_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=33.183793; nocaps_ns=46.956111; ratio=0.706698; null_band_clearance=no verdict: gap 29.33%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_692c2e8_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=34.609613; nocaps_ns=46.956111; ratio=0.737063; null_band_clearance=no verdict: gap 26.29%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=33.183793; nocaps_ns=707.097310; ratio=0.046930; null_band_clearance=no verdict: gap 95.31%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=34.609613; nocaps_ns=707.097310; ratio=0.048946; null_band_clearance=no verdict: gap 95.11%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=668.451719; nocaps_ns=707.097310; ratio=0.945346; null_band_clearance=no verdict: gap 5.47%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=644.348652; nocaps_ns=707.097310; ratio=0.911259; null_band_clearance=no verdict: gap 8.87%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_692c2e8_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=34.225116; nocaps_ns=40.593281; ratio=0.843123; null_band_clearance=no verdict: gap 15.69%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=34.225116; nocaps_ns=2224.416033; ratio=0.015386; null_band_clearance=no verdict: gap 98.46%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=44.346484; nocaps_ns=2224.416033; ratio=0.019936; null_band_clearance=no verdict: gap 98.01%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=2214.373738; nocaps_ns=2224.416033; ratio=0.995485; null_band_clearance=no verdict: gap 0.45%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=2193.640253; nocaps_ns=2224.416033; ratio=0.986165; null_band_clearance=no verdict: gap 1.38%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=162.682861; nocaps_ns=428.828728; ratio=0.379366; null_band_clearance=no verdict: gap 62.06%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=164.306300; nocaps_ns=428.828728; ratio=0.383151; null_band_clearance=no verdict: gap 61.68%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=418.120428; nocaps_ns=428.828728; ratio=0.975029; null_band_clearance=no verdict: gap 2.50%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=179.667452; nocaps_ns=1342.856699; ratio=0.133795; null_band_clearance=no verdict: gap 86.62%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=54.810794; nocaps_ns=1342.856699; ratio=0.040817; null_band_clearance=no verdict: gap 95.92%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=504.301707; nocaps_ns=530.128628; ratio=0.951282; null_band_clearance=no verdict: gap 4.87%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=517.413584; nocaps_ns=530.128628; ratio=0.976015; null_band_clearance=no verdict: gap 2.40%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_692c2e8_auto-nocaps-simdna				beaten_by	pcrec_692c2e8_auto-caps-simdna					competitor_ns=12.917632; nocaps_ns=13.005940; ratio=0.993210; null_band_clearance=no verdict: gap 0.68%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=620.512810; nocaps_ns=740.521910; ratio=0.837940; null_band_clearance=no verdict: gap 16.21%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=84.015621; nocaps_ns=740.521910; ratio=0.113455; null_band_clearance=no verdict: gap 88.65%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=737.345783; nocaps_ns=740.521910; ratio=0.995711; null_band_clearance=no verdict: gap 0.43%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=712.869403; nocaps_ns=740.521910; ratio=0.962658; null_band_clearance=no verdict: gap 3.73%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_auto-caps-simdna					competitor_ns=522.154498; nocaps_ns=562.015666; ratio=0.929075; null_band_clearance=no verdict: gap 7.09%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=290.067771; nocaps_ns=1001.704390; ratio=0.289574; null_band_clearance=no verdict: gap 71.04%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		short-subject-search			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=998.849721; nocaps_ns=1001.704390; ratio=0.997150; null_band_clearance=no verdict: gap 0.28%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_692c2e8_auto-nocaps-simdna				beaten_by	pcrec_692c2e8_vm-in-caps-simdna					competitor_ns=54.647124; nocaps_ns=112.238345; ratio=0.486885; null_band_clearance=no verdict: gap 51.31%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_interp-caps-simdna					competitor_ns=164.497576; nocaps_ns=424.524720; ratio=0.387486; null_band_clearance=no verdict: gap 61.25%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	libpcre2_10.46_jit-caps-simdna					competitor_ns=161.897527; nocaps_ns=424.524720; ratio=0.381362; null_band_clearance=no verdict: gap 61.86%; IQR n/a at subject grain; no null band (set grain only)		
query_yes_beats_nocaps	factored		match-compliance			pcrec_8da6120_auto-nocaps-simdna				beaten_by	pcrec_8da6120_vm-caps-simdna					competitor_ns=419.587967; nocaps_ns=424.524720; ratio=0.988371; null_band_clearance=no verdict: gap 1.16%; IQR n/a at subject grain; no null band (set grain only)		
