# reporter: v24 (2026-09-26); filters: subbench=syntax, version=0.1, until=2026-09-21T14:30:16Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (7 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: syntax@0.1; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 64.93% (pcrec_25b1984f_vm-caps-simdna / esc-tab / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.265046; nocaps_ns=10.305927; ratio=0.801970; null_band_clearance=no verdict: gap 19.80%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.271983; nocaps_ns=10.311978; ratio=0.802172; null_band_clearance=no verdict: gap 19.78%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.319234; nocaps_ns=10.324643; ratio=0.999476; null_band_clearance=no verdict: gap 0.05%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.271098; nocaps_ns=10.324643; ratio=0.801103; null_band_clearance=no verdict: gap 19.89%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=8.707330; nocaps_ns=8.715896; ratio=0.999017; null_band_clearance=no verdict: gap 0.10%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.264243; nocaps_ns=10.311079; ratio=0.801492; null_band_clearance=no verdict: gap 19.85%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.301233; nocaps_ns=10.313771; ratio=0.998784; null_band_clearance=no verdict: gap 0.12%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.269193; nocaps_ns=10.313771; ratio=0.801762; null_band_clearance=no verdict: gap 19.82%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=8.711774; nocaps_ns=8.715111; ratio=0.999617; null_band_clearance=no verdict: gap 0.04%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.269399; nocaps_ns=10.299168; ratio=0.802919; null_band_clearance=no verdict: gap 19.71%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.258468; nocaps_ns=10.777429; ratio=0.951847; null_band_clearance=no verdict: gap 4.82%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.268448; nocaps_ns=10.300921; ratio=0.802690; null_band_clearance=no verdict: gap 19.73%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.254707; nocaps_ns=10.752413; ratio=0.953712; null_band_clearance=no verdict: gap 4.63%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.267280; nocaps_ns=10.308995; ratio=0.801948; null_band_clearance=no verdict: gap 19.81%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=8.784261; nocaps_ns=9.003678; ratio=0.975630; null_band_clearance=no verdict: gap 2.44%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.288983; nocaps_ns=10.289571; ratio=0.805571; null_band_clearance=no verdict: gap 19.44%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=8.714103; nocaps_ns=8.934565; ratio=0.975325; null_band_clearance=no verdict: gap 2.47%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.308360; nocaps_ns=10.315042; ratio=0.999352; null_band_clearance=no verdict: gap 0.06%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.267481; nocaps_ns=10.315042; ratio=0.801498; null_band_clearance=no verdict: gap 19.85%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.227304; nocaps_ns=10.645235; ratio=0.960740; null_band_clearance=no verdict: gap 3.93%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.297559; nocaps_ns=10.316670; ratio=0.998148; null_band_clearance=no verdict: gap 0.19%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.271796; nocaps_ns=10.316670; ratio=0.801789; null_band_clearance=no verdict: gap 19.82%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.256436; nocaps_ns=10.787018; ratio=0.950813; null_band_clearance=no verdict: gap 4.92%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.271328; nocaps_ns=10.311512; ratio=0.802145; null_band_clearance=no verdict: gap 19.79%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.253747; nocaps_ns=10.774431; ratio=0.951674; null_band_clearance=no verdict: gap 4.83%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.276470; nocaps_ns=10.299417; ratio=0.803586; null_band_clearance=no verdict: gap 19.64%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.267104; nocaps_ns=10.305361; ratio=0.802214; null_band_clearance=no verdict: gap 19.78%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.216693; nocaps_ns=10.462223; ratio=0.976532; null_band_clearance=no verdict: gap 2.35%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.288397; nocaps_ns=10.304863; ratio=0.998402; null_band_clearance=no verdict: gap 0.16%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=8.279058; nocaps_ns=10.304863; ratio=0.803413; null_band_clearance=no verdict: gap 19.66%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.248222; nocaps_ns=10.794677; ratio=0.949377; null_band_clearance=no verdict: gap 5.06%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		large-subject-throughput			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=112685.114373; nocaps_ns=113013.079305; ratio=0.997098; null_band_clearance=no verdict: gap 0.29%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-u-uc		large-subject-throughput			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=26421.400612; nocaps_ns=26456.515106; ratio=0.998673; null_band_clearance=no verdict: gap 0.13%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.552197; nocaps_ns=10.650853; ratio=0.990737; null_band_clearance=no verdict: gap 0.93%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=6.494949; nocaps_ns=10.650853; ratio=0.609806; null_band_clearance=no verdict: gap 39.02%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=5.905757; nocaps_ns=10.650853; ratio=0.554487; null_band_clearance=no verdict: gap 44.55%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=11.235813; nocaps_ns=16.765949; ratio=0.670157; null_band_clearance=no verdict: gap 32.98%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=9.004725; nocaps_ns=16.765949; ratio=0.537084; null_band_clearance=no verdict: gap 46.29%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.530619; nocaps_ns=10.746295; ratio=0.979930; null_band_clearance=no verdict: gap 2.01%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=6.496233; nocaps_ns=10.746295; ratio=0.604509; null_band_clearance=no verdict: gap 39.55%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=5.903594; nocaps_ns=10.746295; ratio=0.549361; null_band_clearance=no verdict: gap 45.06%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=9.159470; nocaps_ns=9.167544; ratio=0.999119; null_band_clearance=no verdict: gap 0.09%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=9.106488; nocaps_ns=9.167544; ratio=0.993340; null_band_clearance=no verdict: gap 0.67%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=6.495763; nocaps_ns=10.524823; ratio=0.617185; null_band_clearance=no verdict: gap 38.28%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=5.905389; nocaps_ns=10.524823; ratio=0.561092; null_band_clearance=no verdict: gap 43.89%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=8.858908; nocaps_ns=9.026976; ratio=0.981382; null_band_clearance=no verdict: gap 1.86%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=8.862085; nocaps_ns=9.026976; ratio=0.981734; null_band_clearance=no verdict: gap 1.83%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.454632; nocaps_ns=10.666760; ratio=0.980113; null_band_clearance=no verdict: gap 1.99%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=6.495779; nocaps_ns=10.666760; ratio=0.608974; null_band_clearance=no verdict: gap 39.10%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=5.909028; nocaps_ns=10.666760; ratio=0.553967; null_band_clearance=no verdict: gap 44.60%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=6.997127; nocaps_ns=8.857009; ratio=0.790010; null_band_clearance=no verdict: gap 21.00%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=10.594653; nocaps_ns=10.669743; ratio=0.992962; null_band_clearance=no verdict: gap 0.70%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=6.500311; nocaps_ns=10.669743; ratio=0.609228; null_band_clearance=no verdict: gap 39.08%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=5.906361; nocaps_ns=10.669743; ratio=0.553562; null_band_clearance=no verdict: gap 44.64%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=11.934371; nocaps_ns=12.331079; ratio=0.967829; null_band_clearance=no verdict: gap 3.22%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=6.500253; nocaps_ns=12.331079; ratio=0.527144; null_band_clearance=no verdict: gap 47.29%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=6.271510; nocaps_ns=12.331079; ratio=0.508594; null_band_clearance=no verdict: gap 49.14%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-caps-simdna					competitor_ns=11.811750; nocaps_ns=12.801421; ratio=0.922691; null_band_clearance=no verdict: gap 7.73%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		short-subject-search			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_vm-in-caps-simdna					competitor_ns=9.839962; nocaps_ns=12.801421; ratio=0.768662; null_band_clearance=no verdict: gap 23.13%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
query_yes_beats_nocaps	mod-unset		match-compliance			pcrec_25b1984f_auto-nocaps-simdna				beaten_by	pcrec_25b1984f_auto-caps-simdna					competitor_ns=13.338109; nocaps_ns=13.363181; ratio=0.998124; null_band_clearance=no verdict: gap 0.19%; IQR n/a at subject grain; no null band (no cross-pin pair in this report)		
